Compound,ID,NormInt,Sample.Type,Method,full_name,Class
PC ae C38:2,exGF19,0.05118994,exGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,exGF09,0.072003733,exGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,exGF14,0.047386734,exGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF07,0.091426645,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF16,0.053442168,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF21,0.066703802,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF08,0.081404178,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF17,0.065436092,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF22,0.067400805,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF10,0.095609659,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF19,0.061777116,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF15,0.047934589,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,GF20,0.0600461,GF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sexGF1,0.056148696,sexGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sexGF2,0.057097943,sexGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sexGF3,0.048803184,sexGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sexGF4,0.051621093,sexGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sexGF5,0.047484931,sexGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sGF1,0.049243998,sGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sGF2,0.045486648,sGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sGF3,0.05582804,sGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sGF4,0.04242012,sGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:2,sGF5,0.049667457,sGF,FIA,Phosphatidylcholine ae C38:2,Phosphatidylcholines
PC ae C38:3,exGF10,0.020689848,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF16,0.01713074,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF11,0.021015963,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF17,0.016497732,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF12,0.014824085,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF18,0.020174458,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF07,0.019102138,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF13,0.016633072,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF19,0.020151417,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF09,0.023268883,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,exGF14,0.01544521,exGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF07,0.029405156,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF16,0.011202631,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF21,0.024674328,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF08,0.026292455,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF17,0.020403435,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF22,0.023715763,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF10,0.034760975,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF19,0.020480661,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF15,0.01786998,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,GF20,0.016957605,GF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sexGF1,0.016402646,sexGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sexGF2,0.016990245,sexGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sexGF3,0.016001991,sexGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sexGF4,0.017537397,sexGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sexGF5,0.016810826,sexGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sGF1,0.012967515,sGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sGF2,0.013722216,sGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sGF3,0.015933387,sGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sGF4,0.012741607,sGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:3,sGF5,0.013759706,sGF,FIA,Phosphatidylcholine ae C38:3,Phosphatidylcholines
PC ae C38:4,exGF10,0.047352239,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF16,0.041579313,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF11,0.048915032,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF17,0.039558927,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF12,0.043805907,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF18,0.063878653,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF07,0.055169554,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF13,0.051878342,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF19,0.042723265,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF09,0.05469448,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,exGF14,0.035958278,exGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF07,0.061149242,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF16,0.01943473,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF21,0.070049918,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF08,0.061978712,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF17,0.063051608,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF22,0.065183326,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF10,0.070496771,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF19,0.047966402,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF15,0.048822696,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,GF20,0.051002527,GF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sexGF1,0.0359938,sexGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sexGF2,0.034929124,sexGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sexGF3,0.041681047,sexGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sexGF4,0.035118309,sexGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sexGF5,0.038537107,sexGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sGF1,0.035068429,sGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sGF2,0.03587724,sGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sGF3,0.044658228,sGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sGF4,0.034949442,sGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:4,sGF5,0.040059427,sGF,FIA,Phosphatidylcholine ae C38:4,Phosphatidylcholines
PC ae C38:5,exGF10,0.043411025,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF16,0.036541125,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF11,0.043962673,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF17,0.034842755,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF12,0.038374457,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF18,0.035688432,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF07,0.047295268,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF13,0.040742153,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF19,0.039639874,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF09,0.047298911,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,exGF14,0.031874673,exGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF07,0.050651632,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF16,0.021099056,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF21,0.059278142,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF08,0.050567705,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF17,0.052982837,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF22,0.04933011,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF10,0.061739294,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF19,0.03894726,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF15,0.040838715,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,GF20,0.040976045,GF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sexGF1,0.030720708,sexGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sexGF2,0.029012642,sexGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sexGF3,0.036483484,sexGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sexGF4,0.032512646,sexGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sexGF5,0.03181152,sexGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sGF1,0.030035305,sGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sGF2,0.028056174,sGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sGF3,0.036936658,sGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sGF4,0.030373063,sGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:5,sGF5,0.03315518,sGF,FIA,Phosphatidylcholine ae C38:5,Phosphatidylcholines
PC ae C38:6,exGF10,0.024388177,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF16,0.02260429,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF11,0.025498865,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF17,0.021633037,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF12,0.023781212,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF18,0.023671498,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF07,0.027929358,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF13,0.025035216,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF19,0.020030879,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF09,0.029812082,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,exGF14,0.01952962,exGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF07,0.031578625,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF16,0.013877178,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF21,0.04190313,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF08,0.029136925,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF17,0.042504781,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF22,0.037126936,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF10,0.041981323,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF19,0.025931872,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF15,0.02945132,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,GF20,0.029558182,GF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sexGF1,0.023031698,sexGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sexGF2,0.01980531,sexGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sexGF3,0.023673192,sexGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sexGF4,0.021526545,sexGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sexGF5,0.020278019,sexGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sGF1,0.024766384,sGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sGF2,0.023566037,sGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sGF3,0.028559674,sGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sGF4,0.023318978,sGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C38:6,sGF5,0.02676163,sGF,FIA,Phosphatidylcholine ae C38:6,Phosphatidylcholines
PC ae C40:1,exGF10,0.03696931,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF16,0.037369063,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF11,0.039569732,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF17,0.0367137,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF12,0.032718879,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF18,0.055832692,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF07,0.034749317,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF13,0.03192208,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF19,0.034486505,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF09,0.038003614,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,exGF14,0.034874149,exGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF07,0.046997181,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF16,0.010299311,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF21,0.055688079,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF08,0.042030896,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF17,0.05450602,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF22,0.054112825,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF10,0.056331989,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF19,0.038540197,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF15,0.039620375,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,GF20,0.044288933,GF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sexGF1,0.033802436,sexGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sexGF2,0.032555336,sexGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sexGF3,0.034404173,sexGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sexGF4,0.03215402,sexGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sexGF5,0.033843012,sexGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sGF1,0.040991767,sGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sGF2,0.04307371,sGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sGF3,0.051532189,sGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sGF4,0.046285559,sGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:1,sGF5,0.042697897,sGF,FIA,Phosphatidylcholine ae C40:1,Phosphatidylcholines
PC ae C40:2,exGF10,0.008237147,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF16,0.008031676,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF11,0.007236144,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF17,0.006884281,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF12,0.005673026,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF18,0.005507692,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF07,0.007416877,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF13,0.006727319,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF19,0.005271675,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF09,0.007137211,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,exGF14,0.00642906,exGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF07,0.009178004,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF16,0.003933983,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF21,0.010515911,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF08,0.007853083,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF17,0.007698531,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF22,0.009326787,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF10,0.011126616,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF19,0.007936093,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF15,0.006588919,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,GF20,0.007466084,GF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sexGF1,0.007221844,sexGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sexGF2,0.006617678,sexGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sexGF3,0.006948862,sexGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sexGF4,0.00670585,sexGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sexGF5,0.006391976,sexGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sGF1,0.005427841,sGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sGF2,0.005870147,sGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sGF3,0.007005345,sGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sGF4,0.005881477,sGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:2,sGF5,0.005830131,sGF,FIA,Phosphatidylcholine ae C40:2,Phosphatidylcholines
PC ae C40:3,exGF10,0.007045434,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF16,0.00563043,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF11,0.006761395,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF17,0.005729632,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF12,0.005248925,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF18,0.004454134,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF07,0.006280218,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF13,0.005429174,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF19,0.005491918,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF09,0.007412978,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,exGF14,0.005464943,exGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF07,0.008132124,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF16,0.00359457,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF21,0.0072723,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF08,0.007829301,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF17,0.007118316,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF22,0.008562989,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF10,0.010216603,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF19,0.005855004,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF15,0.004884591,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,GF20,0.00554941,GF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sexGF1,0.006121058,sexGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sexGF2,0.005945117,sexGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sexGF3,0.005776575,sexGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sexGF4,0.005936831,sexGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sexGF5,0.005114052,sexGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sGF1,0.004845133,sGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sGF2,0.005179008,sGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sGF3,0.005081146,sGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sGF4,0.00507834,sGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:3,sGF5,0.004717456,sGF,FIA,Phosphatidylcholine ae C40:3,Phosphatidylcholines
PC ae C40:4,exGF10,0.01877472,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF16,0.020978438,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF11,0.021023523,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF17,0.017757349,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF12,0.017500218,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF18,0.017651287,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF07,0.021060608,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF13,0.019942253,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF19,0.014915456,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
PC ae C40:4,exGF09,0.023008437,exGF,FIA,Phosphatidylcholine ae C40:4,Phosphatidylcholines
